lagtime	NRF_p<2.14472|all	NRF_p=2.14472-4.29832|all	NRF_p=4.29832-6.45168|all	NRF_p=6.45168-8.61413|all	NRF_p=8.61413-11.0667|all	NRF_p>11.0667|all	se_p<2.14472|all	se_p=2.14472-4.29832|all	se_p=4.29832-6.45168|all	se_p=6.45168-8.61413|all	se_p=8.61413-11.0667|all	se_p>11.0667|all
41	0.00990003667045448	0.0133700586662088	0.0101588263736984	0.0104964767953694	0.0245180589845485	0.0797691151904698	0.00214024455699811	0.00426736041760432	0.00758977151097813	0.0138531257219669	0.020598833162347	0.0324003694900192
42	0.0104825140789411	0.0131164496322586	0.0070073064486952	0.00771620453244593	0.0277196245671926	0.0732974246035664	0.00213907307309098	0.00426508096466497	0.00758775443005414	0.0138518925023825	0.0205948497106231	0.0323997294490812
43	0.0126401867192264	0.017770364984536	0.0110867491644981	0.0146891200569305	0.0357066304950472	0.0620829875027304	0.00213762063994218	0.00426207807443097	0.00758583550063041	0.0138510001526505	0.0205927774347917	0.0323989506074337
44	0.00882958024934282	0.00854092350092203	0.00451717337231967	0.00473216445285723	0.017445812106711	0.0505406686024587	0.00213653576332631	0.00426091592735797	0.00758665013489169	0.013850237604345	0.0205879599677773	0.0323986186453985
45	0.0076400070455702	0.0096728262706549	0.0106382589751201	0.00279850882485884	0.0251725265236007	0.0766706240415425	0.00213578564635146	0.0042610356631942	0.00758592582974774	0.0138483873702766	0.0205885606430089	0.0324015050570755
46	0.00644460849265678	0.00835871407132829	0.00912533304455759	-0.00256639303577724	0.034224226432532	0.0825121867969222	0.00213268990746246	0.00426028905030171	0.007584271235951	0.0138488931329781	0.0205884005680294	0.0324029161529139
47	0.0056330470589655	0.00526435062370265	-0.00102243549917159	-0.0107311791694206	0.0255210021787925	0.0564076669498116	0.00212917321932071	0.00426055777665549	0.00758251303900788	0.0138481899412251	0.0205884515926587	0.0324037825915844
48	0.00533481753549522	0.00744791291671608	-0.000427595995642101	-0.0111897184156495	0.0134335454939547	0.0287389315245859	0.00212253880852134	0.00425828243805716	0.00758172569675041	0.0138465195446413	0.0205863104164888	0.0324023958230253
49	0.00635272504024567	0.00893535446441887	0.00422118243059218	0.00203581843612451	0.0103021310834094	0.0164884658578463	0.00210790291851869	0.00424968034329183	0.00757818042385902	0.0138414607831048	0.0205812117101688	0.0324012992281594
50	0.00614358258801113	0.0066252254157163	0.00067494590043421	-0.00323961782749131	0.00622443129695042	0.0105244031253335	0.00208360137580191	0.00423912701682625	0.00757587396938701	0.0138349286909065	0.020565491290631	0.0323710865003827
